r_A,g_r
5.496345162391662320e-03,0.000000000000000000e+00
1.648903548717498696e-02,0.000000000000000000e+00
2.748172581195831160e-02,0.000000000000000000e+00
3.847441613674163624e-02,0.000000000000000000e+00
4.946710646152496088e-02,0.000000000000000000e+00
6.045979678630828552e-02,0.000000000000000000e+00
7.145248711109161710e-02,0.000000000000000000e+00
8.244517743587492786e-02,0.000000000000000000e+00
9.343786776065826638e-02,0.000000000000000000e+00
1.044305580854415771e-01,0.000000000000000000e+00
1.154232484102249157e-01,0.000000000000000000e+00
1.264159387350082264e-01,0.000000000000000000e+00
1.374086290597915649e-01,0.000000000000000000e+00
1.484013193845748757e-01,0.000000000000000000e+00
1.593940097093582142e-01,0.000000000000000000e+00
1.703867000341415250e-01,0.000000000000000000e+00
1.813793903589248635e-01,0.000000000000000000e+00
1.923720806837081743e-01,0.000000000000000000e+00
2.033647710084915128e-01,0.000000000000000000e+00
2.143574613332748235e-01,0.000000000000000000e+00
2.253501516580581621e-01,0.000000000000000000e+00
2.363428419828414728e-01,0.000000000000000000e+00
2.473355323076248113e-01,0.000000000000000000e+00
2.583282226324081221e-01,0.000000000000000000e+00
2.693209129571914606e-01,0.000000000000000000e+00
2.803136032819747991e-01,0.000000000000000000e+00
2.913062936067580821e-01,0.000000000000000000e+00
3.022989839315414207e-01,0.000000000000000000e+00
3.132916742563247592e-01,0.000000000000000000e+00
3.242843645811080422e-01,0.000000000000000000e+00
3.352770549058914362e-01,0.000000000000000000e+00
3.462697452306746637e-01,0.000000000000000000e+00
3.572624355554581133e-01,0.000000000000000000e+00
3.682551258802413408e-01,0.000000000000000000e+00
3.792478162050247348e-01,0.000000000000000000e+00
3.902405065298080178e-01,0.000000000000000000e+00
4.012331968545913563e-01,0.000000000000000000e+00
4.122258871793746393e-01,0.000000000000000000e+00
4.232185775041580333e-01,0.000000000000000000e+00
4.342112678289412608e-01,0.000000000000000000e+00
4.452039581537247104e-01,0.000000000000000000e+00
4.561966484785079379e-01,0.000000000000000000e+00
4.671893388032913319e-01,0.000000000000000000e+00
4.781820291280746149e-01,0.000000000000000000e+00
4.891747194528579534e-01,0.000000000000000000e+00
5.001674097776411809e-01,0.000000000000000000e+00
5.111601001024246305e-01,0.000000000000000000e+00
5.221527904272078580e-01,0.000000000000000000e+00
5.331454807519913075e-01,0.000000000000000000e+00
