r_A,g_r
9.984827041625975175e-03,0.000000000000000000e+00
2.995448112487792899e-02,0.000000000000000000e+00
4.992413520812987587e-02,0.000000000000000000e+00
6.989378929138183316e-02,0.000000000000000000e+00
8.986344337463376963e-02,0.000000000000000000e+00
1.098330974578857339e-01,0.000000000000000000e+00
1.298027515411376842e-01,0.000000000000000000e+00
1.497724056243896207e-01,0.000000000000000000e+00
1.697420597076415849e-01,0.000000000000000000e+00
1.897117137908935214e-01,0.000000000000000000e+00
2.096813678741454856e-01,0.000000000000000000e+00
2.296510219573974498e-01,0.000000000000000000e+00
2.496206760406494141e-01,0.000000000000000000e+00
2.695903301239013228e-01,0.000000000000000000e+00
2.895599842071532870e-01,0.000000000000000000e+00
3.095296382904052512e-01,0.000000000000000000e+00
3.294992923736572155e-01,0.000000000000000000e+00
3.494689464569091797e-01,0.000000000000000000e+00
3.694386005401610884e-01,0.000000000000000000e+00
3.894082546234129971e-01,0.000000000000000000e+00
4.093779087066650169e-01,0.000000000000000000e+00
4.293475627899169256e-01,0.000000000000000000e+00
4.493172168731689453e-01,0.000000000000000000e+00
4.692868709564208540e-01,0.000000000000000000e+00
4.892565250396728738e-01,0.000000000000000000e+00
5.092261791229247825e-01,0.000000000000000000e+00
5.291958332061766912e-01,0.000000000000000000e+00
5.491654872894287109e-01,0.000000000000000000e+00
5.691351413726806197e-01,0.000000000000000000e+00
5.891047954559325284e-01,0.000000000000000000e+00
6.090744495391844371e-01,0.000000000000000000e+00
6.290441036224364568e-01,0.000000000000000000e+00
6.490137577056884766e-01,0.000000000000000000e+00
6.689834117889403853e-01,0.000000000000000000e+00
6.889530658721922940e-01,0.000000000000000000e+00
7.089227199554443137e-01,0.000000000000000000e+00
7.288923740386963335e-01,0.000000000000000000e+00
7.488620281219482422e-01,0.000000000000000000e+00
7.688316822052000399e-01,0.000000000000000000e+00
7.888013362884520596e-01,0.000000000000000000e+00
8.087709903717039683e-01,0.000000000000000000e+00
8.287406444549559881e-01,0.000000000000000000e+00
8.487102985382078968e-01,0.000000000000000000e+00
8.686799526214599165e-01,0.000000000000000000e+00
8.886496067047118252e-01,0.000000000000000000e+00
9.086192607879638450e-01,0.000000000000000000e+00
9.285889148712157537e-01,0.000000000000000000e+00
9.485585689544677734e-01,0.000000000000000000e+00
9.685282230377195711e-01,0.000000000000000000e+00
9.884978771209715909e-01,0.000000000000000000e+00
1.008467531204223500e+00,0.000000000000000000e+00
1.028437185287475408e+00,0.000000000000000000e+00
1.048406839370727539e+00,0.000000000000000000e+00
1.068376493453979448e+00,0.000000000000000000e+00
1.088346147537231356e+00,0.000000000000000000e+00
1.108315801620483265e+00,0.000000000000000000e+00
1.128285455703735174e+00,0.000000000000000000e+00
1.148255109786987305e+00,0.000000000000000000e+00
1.168224763870239213e+00,0.000000000000000000e+00
1.188194417953491122e+00,0.000000000000000000e+00
1.208164072036743031e+00,0.000000000000000000e+00
1.228133726119994940e+00,0.000000000000000000e+00
1.248103380203246848e+00,0.000000000000000000e+00
1.268073034286498757e+00,0.000000000000000000e+00
1.288042688369750888e+00,0.000000000000000000e+00
1.308012342453002574e+00,0.000000000000000000e+00
1.327981996536254927e+00,0.000000000000000000e+00
1.347951650619506614e+00,0.000000000000000000e+00
1.367921304702758967e+00,0.000000000000000000e+00
1.387890958786010653e+00,0.000000000000000000e+00
1.407860612869262784e+00,0.000000000000000000e+00
1.427830266952514471e+00,0.000000000000000000e+00
1.447799921035766602e+00,0.000000000000000000e+00
1.467769575119018288e+00,0.000000000000000000e+00
1.487739229202270419e+00,0.000000000000000000e+00
1.507708883285522328e+00,0.000000000000000000e+00
1.527678537368774014e+00,0.000000000000000000e+00
1.547648191452026367e+00,0.000000000000000000e+00
1.567617845535278054e+00,0.000000000000000000e+00
1.587587499618530185e+00,0.000000000000000000e+00
1.607557153701781871e+00,0.000000000000000000e+00
1.627526807785034002e+00,0.000000000000000000e+00
1.647496461868285689e+00,0.000000000000000000e+00
1.667466115951538042e+00,0.000000000000000000e+00
1.687435770034789728e+00,0.000000000000000000e+00
1.707405424118042081e+00,0.000000000000000000e+00
1.727375078201293768e+00,0.000000000000000000e+00
1.747344732284545898e+00,0.000000000000000000e+00
1.767314386367797585e+00,0.000000000000000000e+00
1.787284040451049716e+00,0.000000000000000000e+00
1.807253694534301403e+00,0.000000000000000000e+00
1.827223348617553755e+00,0.000000000000000000e+00
1.847193002700805442e+00,0.000000000000000000e+00
1.867162656784057795e+00,0.000000000000000000e+00
1.887132310867309481e+00,0.000000000000000000e+00
1.907101964950561612e+00,0.000000000000000000e+00
1.927071619033813299e+00,0.000000000000000000e+00
1.947041273117064986e+00,0.000000000000000000e+00
1.967010927200317116e+00,0.000000000000000000e+00
1.986980581283568803e+00,0.000000000000000000e+00
2.006950235366820934e+00,0.000000000000000000e+00
2.026919889450073065e+00,0.000000000000000000e+00
2.046889543533325195e+00,0.000000000000000000e+00
2.066859197616576882e+00,0.000000000000000000e+00
2.086828851699829013e+00,0.000000000000000000e+00
2.106798505783080699e+00,0.000000000000000000e+00
2.126768159866332830e+00,0.000000000000000000e+00
2.146737813949584517e+00,0.000000000000000000e+00
2.166707468032837092e+00,0.000000000000000000e+00
2.186677122116088334e+00,0.000000000000000000e+00
2.206646776199340909e+00,0.000000000000000000e+00
2.226616430282592596e+00,1.107948675696168164e-03
2.246586084365844727e+00,6.675148817341263786e-03
2.266555738449096413e+00,2.081466130734165726e-02
2.286525392532348544e+00,7.697771015471509271e-02
2.306495046615600231e+00,2.191043433429634979e-01
2.326464700698852361e+00,4.892432852257415643e-01
2.346434354782104492e+00,9.573130965254902369e-01
2.366404008865355735e+00,1.639638291743686027e+00
2.386373662948608310e+00,2.685878512460406320e+00
2.406343317031859996e+00,4.144679953930262784e+00
2.426312971115112127e+00,5.731578302632859057e+00
2.446282625198363814e+00,7.443719381444134697e+00
2.466252279281615944e+00,9.195668584074672580e+00
2.486221933364867631e+00,1.082981242780950737e+01
2.506191587448119762e+00,1.201894069776187379e+01
2.526161241531371893e+00,1.282013355772074803e+01
2.546130895614624023e+00,1.313115508596455960e+01
2.566100549697875710e+00,1.299436603358002529e+01
2.586070203781127841e+00,1.250057607538351334e+01
2.606039857864379528e+00,1.146236291703234933e+01
2.626009511947631214e+00,1.018306832073463752e+01
2.645979166030883345e+00,8.906316009098564024e+00
2.665948820114135920e+00,7.706412471960813804e+00
2.685918474197387162e+00,6.531330119639813248e+00
2.705888128280639293e+00,5.230921150941715503e+00
2.725857782363891424e+00,4.193946929663670886e+00
2.745827436447143555e+00,3.347730536071414686e+00
2.765797090530395241e+00,2.688814391054444641e+00
2.785766744613646928e+00,2.018132591130858078e+00
2.805736398696899059e+00,1.524972435152418315e+00
2.825706052780151190e+00,1.171351492261419880e+00
2.845675706863403320e+00,9.313917820452796148e-01
2.865645360946654563e+00,6.946392030428069075e-01
2.885615015029907138e+00,5.043491419723240554e-01
2.905584669113159269e+00,3.837074825949408075e-01
2.925554323196410955e+00,2.468765882765479869e-01
2.945523977279662642e+00,1.753322546593362730e-01
2.965493631362914773e+00,1.389577225736544352e-01
2.985463285446166459e+00,1.092484696852980552e-01
3.005432939529418590e+00,8.007068276742859703e-02
3.025402593612670721e+00,6.397387401924470307e-02
3.045372247695921963e+00,5.587225834470609803e-02
3.065341901779174538e+00,5.132731057058951413e-02
3.085311555862426669e+00,6.043642002945302100e-02
3.105281209945678356e+00,7.302945006691169416e-02
3.125250864028930042e+00,9.399509735554506529e-02
3.145220518112182173e+00,1.275286259820590240e-01
3.165190172195434748e+00,1.894167865043063503e-01
3.185159826278685991e+00,2.830642806932530675e-01
3.205129480361938121e+00,4.270575155205261209e-01
3.225099134445190252e+00,5.721562928675963944e-01
3.245068788528442383e+00,7.632170995093978672e-01
3.265038442611694069e+00,1.055033868312836853e+00
3.285008096694945756e+00,1.395067959126987889e+00
3.304977750778197887e+00,1.825733669076234023e+00
3.324947404861450018e+00,2.357812316499349414e+00
3.344917058944702148e+00,2.928315362437236669e+00
3.364886713027953391e+00,3.540003131264117808e+00
3.384856367111205966e+00,4.292943580316050500e+00
3.404826021194457653e+00,5.125542193531046564e+00
3.424795675277709783e+00,5.835143715084311289e+00
3.444765329360961470e+00,6.609990042699539714e+00
3.464734983444213157e+00,7.261544215161694460e+00
3.484704637527465287e+00,7.788512711982997772e+00
3.504674291610717418e+00,8.216601404065762893e+00
3.524643945693969549e+00,8.550829267362376029e+00
3.544613599777220792e+00,8.689322829922641489e+00
3.564583253860473366e+00,8.615609969701264248e+00
3.584552907943725497e+00,8.652095329726192219e+00
3.604522562026977184e+00,8.453475098322320136e+00
3.624492216110228870e+00,8.196838510132698374e+00
3.644461870193481001e+00,7.943042958253732522e+00
3.664431524276733576e+00,7.602945788024433327e+00
3.684401178359984819e+00,7.186242734430078549e+00
3.704370832443236949e+00,6.846136395780203721e+00
3.724340486526489080e+00,6.320876446523707060e+00
3.744310140609741211e+00,5.732116654076438778e+00
3.764279794692992898e+00,5.141324898888143480e+00
3.784249448776244584e+00,4.488314230408585459e+00
3.804219102859496715e+00,3.814864190778374908e+00
3.824188756942748846e+00,3.139398916540446116e+00
3.844158411026000977e+00,2.556827809099908588e+00
3.864128065109252219e+00,2.031938863973911324e+00
3.884097719192504350e+00,1.589217001206876256e+00
3.904067373275756481e+00,1.242735378633159415e+00
3.924037027359008611e+00,9.499150973152775679e-01
3.944006681442260298e+00,7.313365179984345765e-01
3.963976335525511985e+00,5.319255452732873923e-01
3.983945989608764116e+00,4.273254433433305577e-01
4.003915643692016246e+00,3.841948560948204583e-01
4.023885297775268377e+00,3.635188885845915263e-01
4.043854951858519620e+00,3.698355627581149663e-01
4.063824605941771750e+00,3.937503230797405607e-01
4.083794260025024769e+00,4.664106927729312901e-01
4.103763914108276012e+00,6.110304311982557302e-01
4.123733568191527254e+00,7.725165038001494677e-01
4.143703222274780273e+00,9.502342661892645426e-01
4.163672876358032404e+00,1.145174104784936198e+00
4.183642530441283647e+00,1.375503400353613070e+00
4.203612184524535778e+00,1.623361446556857768e+00
4.223581838607787908e+00,1.881487872999116462e+00
